Name	Length	Orientation	L_END	R_END	Cs	
pfkA_sbp	319	Codirectional+	4108515	4108833	88.51	
sbp_cdh	106	Codirectional+	4109824	4109929	88.54	
cdh_tpiA	54	Convergent	4110686	4110739	88.56	
tpiA_yiiQ	107	Codirectional-	4111508	4111614	88.58	
yiiQ_yiiR	100	Divergent	4112215	4112314	88.59	
yiiR_yiiS	211	Codirectional+	4112756	4112966	88.61	
yiiS_uspD	26	Codirectional+	4113267	4113292	88.62	
uspD_fpr	4	Convergent	4113722	4113725	88.63	
fpr_glpX	96	Codirectional-	4114473	4114568	88.64	
glpX_glpK	134	Codirectional-	4115580	4115713	88.67	
glpK_glpF	22	Codirectional-	4117223	4117244	88.70	
glpF_zapB	424	Divergent	4118091	4118514	88.72	
zapB_rraA	84	Convergent	4118761	4118844	88.73	
rraA_menA	92	Codirectional-	4119331	4119422	88.75	
menA_hslU	66	Codirectional-	4120350	4120415	88.77	
hslU_hslV	9	Codirectional-	4121748	4121756	88.80	
hslV_ftsN	92	Codirectional-	4122288	4122379	88.81	
ftsN_cytR	91	Codirectional-	4123340	4123430	88.83	
cytR_priA	155	Codirectional-	4124457	4124611	88.86	
priA_rpmE	202	Divergent	4126811	4127012	88.91	
rpmE_yiiX	60	Convergent	4127226	4127285	88.92	
yiiX_metJ	183	Codirectional-	4127895	4128077	88.93	
metJ_metB	276	Divergent	4128396	4128671	88.94	
metB_metL	2	Codirectional+	4129833	4129834	88.97	
metL_metF	348	Codirectional+	4132268	4132615	89.03	
metF_katG	328	Codirectional+	4133507	4133834	89.05	
katG_yijE	92	Codirectional+	4136016	4136107	89.11	
yijE_yijF	26	Convergent	4137014	4137039	89.13	
yijF_gldA	274	Codirectional-	4137658	4137931	89.14	
gldA_fsaB	10	Codirectional-	4139036	4139045	89.17	
fsaB_frwA	11	Codirectional-	4139709	4139719	89.19	
frwA_frwC	308	Divergent	4142222	4142529	89.24	
frwC_frwB	14	Codirectional+	4143610	4143623	89.27	
frwB_pflD	50	Codirectional+	4143945	4143994	89.28	
pflD_frwD	845	Codirectional+	4146293	4147137	89.33	
frwD_eptC	1052	Convergent	4147480	4148531	89.35	
eptC_ppc	181	Codirectional-	4150266	4150446	89.41	
ppc_argE	597	Codirectional-	4153099	4153695	89.47	
argE_argC	153	Divergent	4154848	4155000	89.51	
argC_argB	7	Codirectional+	4156006	4156012	89.54	
argB_argH	60	Codirectional+	4156790	4156849	89.55	
argH_oxyS	61	Convergent	4158224	4158284	89.59	
oxyS_oxyR	95	Divergent	4158395	4158489	89.59	
oxyR_fabR	1716	Codirectional+	4159408	4161123	89.61	
fabR_trmA	398	Convergent	4161772	4162169	89.66	
trmA_btuB	368	Divergent	4163271	4163638	89.69	
btuB_rrsB	1175	Codirectional+	4165484	4166658	89.74	
rrsB_gltT	171	Codirectional+	4168201	4168371	89.80	
gltT_rrlB	193	Codirectional+	4168448	4168640	89.81	
rrlB_rrfB	92	Codirectional+	4171545	4171636	89.87	
rrfB_murB	300	Codirectional+	4171757	4172056	89.88	
murB_coaA	990	Convergent	4173086	4174075	89.91	
coaA_thrU	361	Divergent	4175027	4175387	89.95	
thrU_tyrU	8	Codirectional+	4175464	4175471	89.96	
tyrU_glyT	116	Codirectional+	4175557	4175672	89.96	
glyT_thrT	6	Codirectional+	4175748	4175753	89.96	
thrT_tufB	114	Codirectional+	4175830	4175943	89.96	
tufB_secE	229	Codirectional+	4177129	4177357	89.99	
secE_nusG	1	Codirectional+	4177742	4177742	90.01	
nusG_rplK	158	Codirectional+	4178289	4178446	90.02	
rplK_rplA	3	Codirectional+	4178876	4178878	90.03	
rplA_rplJ	412	Codirectional+	4179584	4179995	90.05	
rplJ_rplL	66	Codirectional+	4180494	4180559	90.06	
rplL_rpoB	319	Codirectional+	4180926	4181244	90.07	
rpoB_rpoC	76	Codirectional+	4185274	4185349	90.17	
rpoC_yjaZ	212	Codirectional+	4189574	4189785	90.26	
yjaZ_sroH	1	Convergent	4190326	4190326	90.28	
sroH_thiH	247	Codirectional-	4190488	4190734	90.28	
thiH_thiS	768	Codirectional-	4191869	4192636	90.31	
thiS_thiE	731	Codirectional-	4192838	4193568	90.33	
thiE_rsd	2127	Codirectional-	4194205	4196331	90.36	
rsd_nudC	94	Divergent	4196809	4196902	90.42	
nudC_hemE	39	Codirectional+	4197677	4197715	90.43	
hemE_nfi	9	Codirectional+	4198781	4198789	90.46	
nfi_yjaG	42	Codirectional+	4199462	4199503	90.47	
yjaG_hupA	186	Codirectional+	4200095	4200280	90.49	
hupA_yjaH	12	Codirectional+	4200554	4200565	90.50	
yjaH_zraP	1	Convergent	4201262	4201262	90.51	
zraP_zraS	237	Divergent	4201689	4201925	90.52	
zraS_purD	1318	Convergent	4203324	4204641	90.56	
purD_purH	11	Codirectional-	4205932	4205942	90.61	
purH_rrsE	614	Divergent	4207533	4208146	90.65	
rrsE_gltV	85	Codirectional+	4209689	4209773	90.69	
gltV_rrlE	193	Codirectional+	4209850	4210042	90.70	
rrlE_rrfE	93	Codirectional+	4212947	4213039	90.76	
rrfE_yjaA	74	Codirectional+	4213160	4213233	90.77	
yjaA_yjaB	62	Convergent	4213618	4213679	90.78	
yjaB_metA	156	Divergent	4214124	4214279	90.79	
metA_aceB	268	Codirectional+	4215210	4215477	90.81	
aceB_aceA	29	Codirectional+	4217080	4217108	90.85	
aceA_aceK	182	Codirectional+	4218414	4218595	90.88	
aceK_iclR	2471	Convergent	4220333	4222803	90.92	
iclR_metH	199	Divergent	4223629	4223827	90.99	
metH_yjbB	219	Codirectional+	4227512	4227730	91.08	
yjbB_pepE	90	Convergent	4229363	4229452	91.12	
pepE_rluF	211	Divergent	4230143	4230353	91.13	
rluF_yjbD	132	Convergent	4231227	4231358	91.16	
yjbD_lysC	252	Codirectional-	4231632	4231883	91.17	
lysC_pgi	524	Divergent	4233234	4233757	91.20	
pgi_yjbE	498	Codirectional+	4235408	4235905	91.25	
yjbE_yjbF	113	Codirectional+	4236149	4236261	91.26	
yjbF_yjbH	733	Codirectional+	4236901	4237633	91.28	
yjbH_yjbT	46	Convergent	4239731	4239776	91.34	
yjbT_psiE	269	Divergent	4240056	4240324	91.35	
psiE_xylE	43	Convergent	4240736	4240778	91.36	
xylE_malG	371	Codirectional-	4242255	4242625	91.40	
malG_malF	14	Codirectional-	4243517	4243530	91.42	
malF_malE	153	Codirectional-	4245076	4245228	91.46	
malE_malK	364	Divergent	4246420	4246783	91.49	
malK_lamB	71	Codirectional+	4247900	4247970	91.52	
lamB_malM	242	Codirectional+	4249312	4249553	91.55	
malM_yjbI'	228	Codirectional+	4250475	4250702	91.57	
yjbI'_ubiC	222	Codirectional+	4252284	4252505	91.61	
ubiC_ubiA	12	Codirectional+	4253004	4253015	91.63	
ubiA_plsB	154	Convergent	4253889	4254042	91.65	
plsB_dgkA	170	Divergent	4256467	4256636	91.70	
dgkA_lexA	109	Codirectional+	4257006	4257114	91.71	
lexA_dinF	18	Codirectional+	4257724	4257741	91.73	
dinF_yjbJ	115	Codirectional+	4259122	4259236	91.76	
yjbJ_zur	41	Convergent	4259447	4259487	91.77	
zur_yjbL	317	Divergent	4260004	4260320	91.78	
yjbL_yjbM	23	Codirectional+	4260576	4260598	91.79	
yjbM_dusA	362	Codirectional+	4261307	4261668	91.81	
dusA_pspG	133	Codirectional+	4262707	4262839	91.84	
pspG_qorA	165	Convergent	4263083	4263247	91.84	
qorA_dnaB	82	Divergent	4264232	4264313	91.87	
dnaB_alr	52	Codirectional+	4265730	4265781	91.90	
alr_tyrB	252	Codirectional+	4266862	4267113	91.93	
tyrB_yjbS	501	Convergent	4268308	4268808	91.96	
yjbS_aphA	401	Divergent	4269013	4269413	91.97	
aphA_yjbQ	110	Codirectional+	4270128	4270237	92.00	
yjbQ_yjbR	3	Codirectional+	4270655	4270657	92.01	
yjbR_uvrA	34	Convergent	4271015	4271048	92.01	
uvrA_ssb	253	Divergent	4273872	4274124	92.08	
ssb_yjcB	98	Convergent	4274662	4274759	92.09	
yjcB_yjcC	429	Divergent	4275042	4275470	92.10	
yjcC_soxS	2	Convergent	4277058	4277059	92.15	
soxS_soxR	85	Divergent	4277384	4277468	92.15	
soxR_ghxP	545	Codirectional+	4277934	4278478	92.16	
ghxP_yjcE	151	Codirectional+	4279829	4279979	92.20	
yjcE_yjcF	153	Convergent	4281630	4281782	92.24	
yjcF_actP	177	Codirectional-	4283076	4283252	92.27	
actP_acs	510	Codirectional-	4284903	4285412	92.31	
acs_nrfA	392	Divergent	4287372	4287763	92.37	
nrfA_nrfB	44	Codirectional+	4289201	4289244	92.41	
nrfB_nrfD	664	Codirectional+	4289812	4290475	92.42	
nrfD_nrfE	79	Codirectional+	4291433	4291511	92.45	
nrfE_nrfG	372	Codirectional+	4293171	4293542	92.49	
nrfG_gltP	341	Codirectional+	4294140	4294480	92.51	
gltP_yjcO	641	Convergent	4295795	4296435	92.55	
yjcO_fdhF	93	Codirectional-	4297126	4297218	92.58	
fdhF_mdtP	197	Codirectional-	4299367	4299563	92.63	
mdtP_mdtN	2047	Codirectional-	4301031	4303077	92.66	
mdtN_ytcA	18	Codirectional-	4304110	4304127	92.73	
ytcA_yjcS	208	Codirectional-	4304404	4304611	92.73	
yjcS_alsK	272	Codirectional-	4306598	4306869	92.78	
alsK_alsC	689	Codirectional-	4307800	4308488	92.81	
alsC_alsB	1637	Codirectional-	4309470	4311106	92.84	
alsB_alsR	58	Codirectional-	4312043	4312100	92.90	
alsR_rpiB	358	Divergent	4312992	4313349	92.92	
rpiB_yjdP	68	Codirectional+	4313800	4313867	92.94	
yjdP_phnP	146	Convergent	4314198	4314343	92.95	
phnP_phnO	1	Codirectional-	4315103	4315103	92.96	
phnO_phnM	543	Codirectional-	4315539	4316081	92.97	
phnM_phnK	787	Codirectional-	4317219	4318005	93.01	
phnK_phnI	834	Codirectional-	4318765	4319598	93.04	
phnI_phnG	580	Codirectional-	4320664	4321243	93.08	
phnG_phnF	0	Codirectional-	NULL	NULL	93.11	
phnF_phnE'	20	Codirectional-	4322423	4322442	93.12	
phnE'_phnD	105	Codirectional-	4323231	4323335	93.14	
phnD_phnC	24	Codirectional-	4324353	4324376	93.16	
phnC_yjdN	132	Codirectional-	4325166	4325297	93.18	
yjdN_yjdM	657	Codirectional-	4325742	4326398	93.19	
yjdM_crfC	400	Divergent	4326735	4327134	93.22	
crfC_proP	1138	Codirectional+	4329364	4330501	93.27	
proP_pmrR	111	Codirectional+	4332005	4332115	93.33	
pmrR_basR	1076	Convergent	4332206	4333281	93.33	
basR_adiC	1743	Codirectional-	4333951	4335693	93.37	
adiC_adiY	136	Codirectional-	4337032	4337167	93.44	
adiY_adiA	324	Codirectional-	4337930	4338253	93.46	
adiA_melR	198	Codirectional-	4340522	4340719	93.51	
melR_melA	282	Divergent	4341629	4341910	93.54	
melA_melB	102	Codirectional+	4343267	4343368	93.57	
melB_yjdF	138	Convergent	4344791	4344928	93.60	
yjdF_fumB	121	Codirectional-	4345559	4345679	93.62	
fumB_dcuB	77	Codirectional-	4347327	4347403	93.66	
dcuB_dcuR	570	Codirectional-	4348745	4349314	93.69	
dcuR_yjdI	1808	Divergent	4350035	4351842	93.72	
yjdI_yjdJ	11	Codirectional+	4352074	4352084	93.76	
yjdJ_ghoS	226	Codirectional+	4352358	4352583	93.77	
ghoS_ghoT	27	Codirectional+	4352881	4352907	93.78	
ghoT_lysU	118	Convergent	4353082	4353199	93.78	
lysU_dtpC	236	Codirectional-	4354718	4354953	93.82	
dtpC_cadA	58	Codirectional-	4356412	4356469	93.85	
cadA_cadB	79	Codirectional-	4358618	4358696	93.90	
cadB_cadC	364	Codirectional-	4360032	4360395	93.93	
cadC_yjdQ'	256	Codirectional-	4361935	4362190	93.97	
yjdQ'_pheU	197	Codirectional-	4362354	4362550	93.98	
pheU_yjdC	106	Codirectional-	4362627	4362732	93.99	
yjdC_dsbD	36	Codirectional-	4363309	4363344	94.00	
dsbD_dcuA	429	Codirectional-	4365043	4365471	94.04	
dcuA_aspA	117	Codirectional-	4366774	4366890	94.08	
aspA_fxsA	336	Divergent	4368328	4368663	94.11	
fxsA_yjeH	15	Convergent	4369141	4369155	94.13	
yjeH_groS	275	Divergent	4370413	4370687	94.16	
groS_groL	43	Codirectional+	4370982	4371024	94.17	
groL_yjeI	137	Codirectional+	4372672	4372808	94.21	
yjeI_yjeJ	202	Convergent	4373163	4373364	94.22	
yjeJ_epmB	394	Codirectional-	4374235	4374628	94.24	
epmB_efp	41	Divergent	4375658	4375698	94.27	
efp_ecnA	51	Codirectional+	4376266	4376316	94.28	
ecnA_ecnB	110	Codirectional+	4376443	4376552	94.29	
ecnB_sugE	175	Codirectional+	4376700	4376874	94.29	
sugE_ampC	618	Convergent	4377193	4377810	94.30	
ampC_frdD	62	Codirectional-	4378945	4379006	94.34	
frdD_frdC	10	Codirectional-	4379367	4379376	94.35	
frdC_frdB	10	Codirectional-	4379773	4379782	94.36	
frdB_epmA	2125	Divergent	4380518	4382642	94.37	
epmA_yjeM	218	Codirectional+	4383621	4383838	94.44	
yjeM_yjeN	51	Codirectional+	4385342	4385392	94.48	
yjeN_mscM	339	Convergent	4385708	4386046	94.49	
mscM_psd	21	Codirectional-	4389371	4389391	94.56	
psd_rsgA	96	Codirectional-	4390361	4390456	94.59	
rsgA_orn	94	Divergent	4391510	4391603	94.61	
orn_glyV	210	Codirectional+	4392150	4392359	94.62	
glyV_glyX	36	Codirectional+	4392436	4392471	94.63	
glyX_glyY	35	Codirectional+	4392548	4392582	94.63	
glyY_yjeV	233	Codirectional+	4392659	4392891	94.64	
yjeV_nnr	1120	Codirectional+	4392946	4394065	94.64	
nnr_amiB	451	Codirectional+	4395614	4396064	94.70	
amiB_mutL	9	Codirectional+	4397403	4397411	94.74	
mutL_hfq	1028	Codirectional+	4399260	4400287	94.78	
hfq_hflX	75	Codirectional+	4400597	4400671	94.81	
hflX_hflK	85	Codirectional+	4401953	4402037	94.84	
hflK_hflC	2	Codirectional+	4403298	4403299	94.86	
hflC_yjeT	81	Codirectional+	4404305	4404385	94.89	
yjeT_purA	103	Codirectional+	4404584	4404686	94.89	
purA_nsrR	204	Codirectional+	4405986	4406189	94.92	
nsrR_rnr	38	Codirectional+	4406616	4406653	94.94	
rnr_rlmB	179	Codirectional+	4409096	4409274	94.99	
rlmB_yjfI	126	Codirectional+	4410007	4410132	95.01	
yjfI_yjfJ	18	Codirectional+	4410535	4410552	95.02	
yjfJ_yjfK	50	Codirectional+	4411252	4411301	95.04	
yjfK_yjfL	17	Codirectional+	4411962	4411978	95.05	
yjfL_yjfM	9	Codirectional+	4412378	4412386	95.06	
yjfM_yjfC	2	Codirectional+	4413026	4413027	95.07	
yjfC_aidB	83	Codirectional+	4414192	4414274	95.10	
aidB_yjfN	116	Convergent	4415901	4416016	95.14	
yjfN_bsmA	148	Codirectional-	4416293	4416440	95.14	
bsmA_yjfP	181	Divergent	4416771	4416951	95.16	
yjfP_ulaG	859	Convergent	4417702	4418560	95.18	
ulaG_ulaA	354	Divergent	4419626	4419979	95.22	
ulaA_ulaB	15	Codirectional+	4421378	4421392	95.25	
ulaB_ulaC	9	Codirectional+	4421699	4421707	95.26	
ulaC_ulaD	13	Codirectional+	4422173	4422185	95.27	
ulaD_ulaE	9	Codirectional+	4422837	4422845	95.29	
ulaE_yjfY	815	Convergent	4423701	4424515	95.30	
yjfY_rpsF	326	Divergent	4424792	4425117	95.33	
rpsF_priB	6	Codirectional+	4425514	4425519	95.34	
priB_rpsR	4	Codirectional+	4425835	4425838	95.35	
rpsR_rplI	41	Codirectional+	4426067	4426107	95.36	
rplI_yjfZ	70	Convergent	4426558	4426627	95.37	
yjfZ_ytfA'	271	Divergent	4427423	4427693	95.38	
ytfA'_fklB	839	Codirectional+	4428096	4428934	95.40	
fklB_cycA	308	Codirectional+	4429556	4429863	95.43	
cycA_ytfE	44	Convergent	4431277	4431320	95.47	
ytfE_ytfF	107	Codirectional-	4431984	4432090	95.48	
ytfF_qorB	107	Codirectional-	4433057	4433163	95.51	
qorB_ytfH	88	Divergent	4434025	4434112	95.53	
ytfH_cpdB	128	Convergent	4434494	4434621	95.54	
cpdB_cysQ	189	Divergent	4436566	4436754	95.58	
cysQ_ytfI	211	Codirectional+	4437496	4437706	95.60	
ytfI_ytfJ	62	Convergent	4438646	4438707	95.63	
ytfJ_ytfK	324	Divergent	4439263	4439586	95.64	
ytfK_ytfL	78	Convergent	4439794	4439871	95.65	
ytfL_msrA	322	Codirectional-	4441216	4441537	95.68	
msrA_tamA	205	Divergent	4442177	4442381	95.70	
tamA_ytfP	3778	Codirectional+	4444116	4447893	95.74	
ytfP_chpS	211	Codirectional+	4448236	4448446	95.83	
chpS_ppa	423	Convergent	4448699	4449121	95.84	
ppa_ytfQ	309	Divergent	4449653	4449961	95.86	
ytfQ_ytfR	139	Codirectional+	4450919	4451057	95.89	
ytfR_ytfT	10	Codirectional+	4452561	4452570	95.93	
ytfT_fbp	1014	Convergent	4453597	4454610	95.95	
fbp_mpl	175	Divergent	4455610	4455784	95.99	
mpl_yjgA	155	Convergent	4457159	4457313	96.03	
yjgA_pmbA	93	Divergent	4457866	4457958	96.04	
pmbA_cybC'	178	Codirectional+	4459312	4459489	96.07	
cybC'_nrdG	44	Convergent	4459856	4459899	96.08	
nrdG_nrdD	157	Codirectional-	4460365	4460521	96.09	
nrdD_treC	393	Codirectional-	4462661	4463053	96.14	
treC_treB	49	Codirectional-	4464710	4464758	96.19	
treB_treR	118	Codirectional-	4466181	4466298	96.22	
treR_mgtL	184	Divergent	4467247	4467430	96.24	
mgtL_mgtA	140	Codirectional+	4467485	4467624	96.25	
mgtA_ridA	205	Convergent	4470322	4470526	96.31	
ridA_pyrI	72	Codirectional-	4470914	4470985	96.32	
pyrI_pyrB	12	Codirectional-	4471448	4471459	96.33	
pyrB_pyrL	3	Codirectional-	4472396	4472398	96.35	
pyrL_yjgH	280	Codirectional-	4472534	4472813	96.36	
yjgH_bdcA	130	Codirectional-	4473210	4473339	96.37	
bdcA_bdcR	70	Divergent	4474054	4474123	96.39	
bdcR_tabA	144	Codirectional+	4474718	4474861	96.40	
tabA_yjgL	122	Codirectional+	4475315	4475436	96.42	
yjgL_argI	55	Convergent	4477252	4477306	96.46	
argI_rraB	161	Divergent	4478312	4478472	96.48	
rraB_yjgM	144	Convergent	4478890	4479033	96.49	
yjgM_yjgN	192	Divergent	4479538	4479729	96.51	
yjgN_valS	55	Convergent	4480927	4480981	96.54	
valS_pepA	602	Codirectional-	4483838	4484439	96.60	
pepA_lptF	266	Divergent	4485952	4486217	96.65	
lptF_yjgR	1242	Convergent	4487319	4488560	96.68	
yjgR_idnR	77	Codirectional-	4490064	4490140	96.73	
idnR_idnT	66	Codirectional-	4491140	4491205	96.76	
idnT_idnO	61	Codirectional-	4492526	4492586	96.79	
idnO_idnD	23	Codirectional-	4493352	4493374	96.81	
idnD_idnK	216	Divergent	4494407	4494622	96.83	
idnK_ahr	3	Convergent	4495187	4495189	96.84	
ahr_leuX	195	Divergent	4496210	4496404	96.87	
leuX_intB'	185	Codirectional+	4496490	4496674	96.87	
intB'_insC1	331	Codirectional+	4497941	4498271	96.90	
insC1_yjgX'	955	Convergent	4498638	4499592	96.92	
yjgX'_yjgZ	468	Divergent	4500792	4501259	96.97	
yjgZ_insG	513	Convergent	4501590	4502102	96.98	
insG_yjhB	626	Divergent	4503432	4504057	97.02	
yjhB_yjhC	11	Codirectional+	4505276	4505286	97.06	
yjhC_ythA	42	Codirectional+	4506406	4506447	97.09	
ythA_yjhD'	52	Convergent	4506574	4506625	97.09	
yjhD'_yjhE'	4	Divergent	4506857	4506860	97.10	
yjhE'_insO'	87	Codirectional+	4507110	4507196	97.10	
insO'_insI1	14	Convergent	4507452	4507465	97.11	
insI1_insM'	58	Codirectional-	4508618	4508675	97.13	
insM'_insO'	66	Divergent	4508943	4509008	97.14	
insO'_yjhV'	324	Codirectional+	4509480	4509803	97.15	
yjhV'_fecE	556	Convergent	4510134	4510689	97.17	
fecE_fecD	0	Codirectional-	NULL	NULL	97.20	
fecD_fecB	991	Codirectional-	4512415	4513405	97.22	
fecB_fecA	44	Codirectional-	4514309	4514352	97.26	
fecA_fecR	86	Codirectional-	4516678	4516763	97.31	
fecR_insA6	809	Divergent	4517718	4518526	97.33	
insA6_yjhU	535	Convergent	4518803	4519337	97.35	
yjhU_yjhF	346	Codirectional-	4520325	4520670	97.39	
yjhF_yjhG	106	Codirectional-	4522021	4522126	97.42	
yjhG_yjhH	10	Codirectional-	4524095	4524104	97.47	
yjhH_yjhI	4	Codirectional-	4525011	4525014	97.49	
yjhI_sgcR	302	Codirectional-	4525804	4526105	97.50	
sgcR_sgcE	16	Codirectional-	4526889	4526904	97.53	
sgcE_sgcA	11	Codirectional-	4527538	4527548	97.54	
sgcA_sgcQ	130	Codirectional-	4527981	4528110	97.55	
sgcQ_sgcC	12	Codirectional-	4528918	4528929	97.57	
sgcC_sgcB	11	Codirectional-	4530244	4530254	97.60	
sgcB_yjhY'	1516	Codirectional-	4530534	4532049	97.61	
yjhY'_yjhP	126	Codirectional-	4532311	4532436	97.64	
yjhP_yjhQ	55	Codirectional-	4533184	4533238	97.66	
yjhQ_yjhX	11	Codirectional-	4533785	4533795	97.68	
yjhX_yjhZ'	376	Codirectional-	4534054	4534429	97.68	
yjhZ'_yjhR'	115	Divergent	4534676	4534790	97.70	
yjhR'_nanS	582	Convergent	4536032	4536613	97.72	
nanS_nanM	64	Codirectional-	4537595	4537658	97.76	
nanM_nanC	19	Codirectional-	4538766	4538784	97.78	
nanC_fimB	1455	Divergent	4539502	4540956	97.80	
fimB_fimE	477	Codirectional+	4541560	4542036	97.84	
fimE_fimA	481	Codirectional+	4542634	4543114	97.87	
fimA_fimI	64	Codirectional+	4543664	4543727	97.89	
fimI_fimC	36	Codirectional+	4544268	4544303	97.90	
fimC_fimD	66	Codirectional+	4545030	4545095	97.92	
fimD_fimF	9	Codirectional+	4547733	4547741	97.98	
fimF_fimG	12	Codirectional+	4548273	4548284	97.99	
fimG_fimH	19	Codirectional+	4548789	4548807	98.00	
fimH_gntP	242	Convergent	4549711	4549952	98.02	
gntP_uxuA	339	Divergent	4551297	4551635	98.05	
uxuA_uxuB	80	Codirectional+	4552821	4552900	98.09	
uxuB_uxuR	214	Codirectional+	4554362	4554575	98.12	
uxuR_yjiC	140	Convergent	4555350	4555489	98.14	
yjiC_iraD	672	Divergent	4556321	4556992	98.16	
iraD_iadA	968	Convergent	4557386	4558353	98.18	
iadA_yjiG	12	Codirectional-	4559527	4559538	98.23	
yjiG_kptA	929	Divergent	4560001	4560929	98.24	
kptA_yjiJ	12	Convergent	4561485	4561496	98.27	
yjiJ_yjiK	67	Codirectional-	4562676	4562742	98.30	
yjiK_yjiL	318	Codirectional-	4563604	4563921	98.32	
yjiL_yjiM	9	Codirectional-	4564690	4564698	98.34	
yjiM_yjiN	115	Codirectional-	4565851	4565965	98.37	
yjiN_mdtM	40	Codirectional-	4567247	4567286	98.40	
mdtM_yjiP'	478	Divergent	4568520	4568997	98.42	
yjiP'_yjiR	243	Convergent	4569919	4570161	98.45	
yjiR_yjiS	176	Divergent	4571575	4571750	98.49	
yjiS_yjiT'	498	Codirectional+	4571916	4572413	98.50	
yjiT'_yjiV'	2	Codirectional+	4573917	4573918	98.54	
yjiV'_mcrC	56	Convergent	4576856	4576911	98.60	
mcrC_symE	1540	Codirectional-	4577959	4579498	98.63	
symE_hsdS	227	Codirectional-	4579841	4580067	98.67	
hsdS_hsdR	1786	Codirectional-	4581463	4583248	98.70	
hsdR_mrr	187	Divergent	4586762	4586948	98.82	
mrr_yjiA	45	Convergent	4587864	4587908	98.84	
yjiA_yjiX	10	Codirectional-	4588866	4588875	98.86	
yjiX_yjiY	49	Codirectional-	4589080	4589128	98.87	
yjiY_tsr	377	Divergent	4591280	4591656	98.91	
tsr_lgoT	48	Convergent	4593313	4593360	98.96	
lgoT_lgoR	214	Codirectional-	4594723	4594936	98.99	
lgoR_lgoD	138	Divergent	4595852	4595989	99.01	
lgoD_opgB	137	Convergent	4597013	4597149	99.04	
opgB_yjjA	253	Codirectional-	4599442	4599694	99.09	
yjjA_dnaC	48	Codirectional-	4600190	4600237	99.11	
dnaC_dnaT	2	Codirectional-	4600976	4600977	99.12	
dnaT_yjjB	106	Codirectional-	4601518	4601623	99.14	
yjjB_yjjQ	1379	Divergent	4602098	4603476	99.15	
yjjQ_fhuF	672	Convergent	4604203	4604874	99.19	
fhuF_yjjZ	140	Divergent	4605664	4605803	99.22	
yjjZ_leuV	38	Convergent	4606041	4606078	99.23	
leuV_leuP	34	Codirectional-	4606166	4606199	99.24	
leuP_leuQ	28	Codirectional-	4606287	4606314	99.24	
leuQ_rsmC	267	Codirectional-	4606402	4606668	99.24	
rsmC_holD	102	Divergent	4607701	4607802	99.27	
holD_yjjG	429	Codirectional+	4608217	4608645	99.28	
yjjG_prfC	90	Codirectional+	4609324	4609413	99.30	
prfC_osmY	392	Codirectional+	4611004	4611395	99.34	
osmY_ytjA	126	Codirectional+	4612002	4612127	99.36	
ytjA_yjjU	121	Codirectional+	4612290	4612410	99.37	
yjjU_yjjW	1195	Convergent	4613485	4614679	99.39	
yjjW_deoC	1779	Divergent	4615544	4617322	99.44	
deoC_deoA	126	Codirectional+	4618103	4618228	99.49	
deoA_deoB	51	Codirectional+	4619552	4619602	99.52	
deoB_deoD	56	Codirectional+	4620827	4620882	99.55	
deoD_yjjJ	166	Codirectional+	4621603	4621768	99.57	
yjjJ_lplA	0	Convergent	NULL	NULL	99.60	
lplA_ytjB	27	Codirectional-	4624118	4624144	99.62	
ytjB_serB	105	Divergent	4624790	4624894	99.64	
serB_radA	48	Codirectional+	4625864	4625911	99.66	
radA_nadR	20	Codirectional+	4627295	4627314	99.69	
nadR_ettA	307	Convergent	4628548	4628854	99.72	
ettA_slt	210	Divergent	4630523	4630732	99.76	
slt_trpR	89	Codirectional+	4632671	4632759	99.81	
trpR_yjjX	146	Convergent	4633087	4633232	99.82	
yjjX_ytjC	51	Divergent	4633746	4633796	99.83	
ytjC_creA	1076	Codirectional+	4634445	4635520	99.84	
creA_creB	12	Codirectional+	4635995	4636006	99.88	
creB_creD	1481	Codirectional+	4636697	4638177	99.89	
